timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1683613549.710600 0.05404893 -0.13123435 0.00585122 -0.00015491 0.00010775 0.00126576
1683613549.777316 0.05410327 -0.13133106 0.00584662 -0.00015685 0.00010581 0.00126794
1683613549.844033 0.05421070 -0.13150424 0.00586639 -0.00015481 0.00010361 0.00126849
1683613549.910749 0.05436500 -0.13167910 0.00587651 -0.00014918 0.00010052 0.00126498
1683613549.977465 0.05451002 -0.13195631 0.00590541 -0.00015165 0.00009670 0.00126242
1683613550.044180 0.05431054 -0.13171114 0.00584933 -0.00015452 0.00009615 0.00126430
1683613550.110896 0.05431329 -0.13177757 0.00589100 -0.00015563 0.00009852 0.00126743
1683613550.177611 0.05439541 -0.13188331 0.00588957 -0.00015286 0.00009491 0.00126514
1683613550.244326 0.05434660 -0.13174988 0.00586688 -0.00015321 0.00009475 0.00126394
1683613550.311042 0.05444553 -0.13201120 0.00591258 -0.00015518 0.00009205 0.00126519
1683613550.377757 0.05428873 -0.13179231 0.00586346 -0.00015635 0.00009217 0.00126307
1683613550.444473 0.05437747 -0.13194591 0.00591013 -0.00015718 0.00009144 0.00126040
1683613550.511188 0.05410084 -0.13147125 0.00584009 -0.00015721 0.00009444 0.00126006
1683613550.577903 0.05423770 -0.13171597 0.00591546 -0.00015660 0.00009655 0.00126211
1683613550.644619 0.05435210 -0.13185763 0.00591755 -0.00015324 0.00008984 0.00126274
1683613550.711334 0.05418049 -0.13160052 0.00586864 -0.00015401 0.00008861 0.00126235
1683613550.778049 0.05393113 -0.13129544 0.00585087 -0.00016064 0.00009372 0.00126234
1683613550.844765 0.05413204 -0.13166752 0.00592457 -0.00016038 0.00008971 0.00126310
1683613550.911480 0.05421237 -0.13169970 0.00589840 -0.00015485 0.00008399 0.00126431
1683613550.978195 0.05408024 -0.13149126 0.00587431 -0.00015522 0.00008493 0.00126490
1683613551.044910 0.05391988 -0.13125804 0.00587102 -0.00015556 0.00008859 0.00126441
1683613551.111624 0.05391008 -0.13122458 0.00589538 -0.00015707 0.00009214 0.00126391
1683613551.178339 0.05388580 -0.13114563 0.00588600 -0.00015462 0.00009016 0.00126396
1683613551.245053 0.05379328 -0.13096524 0.00587692 -0.00015335 0.00009131 0.00126487
1683613551.311768 0.05384580 -0.13112099 0.00591751 -0.00015443 0.00008911 0.00126373
1683613551.378482 0.05378426 -0.13102021 0.00590400 -0.00015464 0.00008720 0.00126441
1683613551.445197 0.05350174 -0.13054051 0.00584992 -0.00015865 0.00009139 0.00126653
1683613551.511911 0.05367815 -0.13089647 0.00594007 -0.00015793 0.00009000 0.00126581
1683613551.578625 0.05375330 -0.13093781 0.00593256 -0.00015340 0.00008561 0.00126343
1683613551.645340 0.05306885 -0.12976013 0.00577315 -0.00015670 0.00009594 0.00126451
1683613551.712054 0.05355381 -0.13065380 0.00598657 -0.00015518 0.00009401 0.00126670
1683613551.778769 0.05367894 -0.13073170 0.00594300 -0.00015180 0.00008481 0.00126766
1683613551.845483 0.05353896 -0.13049283 0.00590718 -0.00015185 0.00008281 0.00126682
1683613551.912198 0.05336442 -0.13022260 0.00588496 -0.00015396 0.00008413 0.00126859
1683613551.978912 0.05326026 -0.13008933 0.00589647 -0.00015842 0.00008694 0.00126991
1683613552.045627 0.05342015 -0.13038464 0.00596366 -0.00015742 0.00008284 0.00126974
1683613552.112343 0.05333365 -0.13020140 0.00592268 -0.00015781 0.00007964 0.00127037
1683613552.179058 0.05339177 -0.13030661 0.00594996 -0.00015654 0.00007608 0.00127143
1683613552.245774 0.05345083 -0.13032812 0.00594116 -0.00015349 0.00007225 0.00127136
1683613552.312489 0.05339253 -0.13018608 0.00592506 -0.00015317 0.00007125 0.00127131
1683613552.379204 0.05324994 -0.13002338 0.00592579 -0.00015628 0.00007149 0.00127262
1683613552.445920 0.05330209 -0.13014093 0.00595758 -0.00015622 0.00006874 0.00127275
1683613552.512635 0.05333593 -0.13012347 0.00594671 -0.00015458 0.00006502 0.00127375
1683613552.579350 0.05324585 -0.12995152 0.00592831 -0.00015386 0.00006442 0.00127384
1683613552.646065 0.05304444 -0.12962561 0.00591024 -0.00015668 0.00006791 0.00127179
1683613552.712781 0.05298501 -0.12950972 0.00592119 -0.00015535 0.00006861 0.00127109
1683613552.779496 0.05299140 -0.12946387 0.00591960 -0.00015421 0.00006709 0.00127168
1683613552.846211 0.05327651 -0.12991474 0.00600115 -0.00015115 0.00006140 0.00127221
1683613552.912927 0.05309721 -0.12958240 0.00592510 -0.00015134 0.00005846 0.00127195
1683613552.979642 0.05297094 -0.12943780 0.00593958 -0.00015406 0.00006002 0.00127141
1683613553.046356 0.05309101 -0.12962521 0.00598826 -0.00015285 0.00005750 0.00127068
1683613553.113071 0.05295873 -0.12936923 0.00594993 -0.00015383 0.00005658 0.00127124
1683613553.179785 0.05293293 -0.12936953 0.00597618 -0.00015512 0.00005650 0.00127098
1683613553.246500 0.05295638 -0.12935703 0.00597977 -0.00015441 0.00005421 0.00126923
1683613553.313215 0.05295698 -0.12935545 0.00599343 -0.00015385 0.00005235 0.00126972
1683613553.379929 0.05295247 -0.12935974 0.00600580 -0.00015412 0.00004976 0.00127103
1683613553.446644 0.05262727 -0.12880421 0.00591804 -0.00015532 0.00005070 0.00126978
1683613553.513358 0.05272103 -0.12895565 0.00597876 -0.00015517 0.00004972 0.00126889
1683613553.580072 0.05255836 -0.12866311 0.00593102 -0.00015503 0.00004901 0.00126736
1683613553.646787 0.05224066 -0.12814491 0.00588989 -0.00015827 0.00005470 0.00126739
1683613553.713501 0.05234244 -0.12831593 0.00595372 -0.00015936 0.00005419 0.00126686
1683613553.780216 0.05226068 -0.12812911 0.00591792 -0.00015822 0.00005180 0.00126558
1683613553.846930 0.05227897 -0.12812883 0.00593173 -0.00015590 0.00004940 0.00126415
